English Word;Portuguese Translation (Google Translate);Positive;Negative;Anger;Anticipation;Disgust;Fear;Joy;Sadness;Surprise;Trust
hyperbole;hipérbole;0;1;0;0;0;0;0;0;0;0
hypertrophy;hipertrofia;0;0;0;0;1;1;0;0;1;0
hyphen;hífen;0;0;0;0;0;0;0;0;0;0
hypnotic;hipnótico;0;0;0;0;0;0;0;0;0;0
hypnotized;hipnotizado;0;0;0;0;0;0;0;0;0;0
hypocrisy;hipocrisia;0;1;0;0;0;0;0;0;0;0
hypocrite;hipócrita;0;1;0;0;1;0;0;0;0;0
hypocritical;hipócrita;0;1;0;0;1;0;0;0;0;0
hypothesis;hipótese;0;0;0;1;0;0;0;0;1;0
hypothetical;hipotético;0;0;0;0;0;0;0;0;0;0
hysteria;histeria;0;1;0;0;0;1;0;0;0;0
hysterical;histérico;0;1;1;0;0;1;0;0;0;0
ice;gelo;0;0;0;0;0;0;0;0;0;0
iceberg;icebergue;0;0;0;0;0;0;0;0;0;0
icon;ícone;0;0;0;0;0;0;0;0;0;0
iconic;icônico;0;0;0;0;0;0;0;0;0;0
iconography;iconografia;0;0;0;0;0;0;0;0;0;0
icy;gelado;0;0;0;0;0;0;0;0;0;0
idea;idéia;0;0;0;0;0;0;0;0;0;0
idealism;idealismo;1;0;0;0;0;0;0;0;0;0
idealist;idealista;0;0;0;0;0;0;0;0;0;0
identical;idêntico;0;0;0;0;0;0;0;0;0;0
identically;identicamente;0;0;0;0;0;0;0;0;0;0
identification;identificação;0;0;0;0;0;0;0;0;0;0
identify;identificar;0;0;0;0;0;0;0;0;0;0
identity;identidade;0;0;0;0;0;0;0;0;0;0
ideology;ideologia;0;0;0;0;0;0;0;0;0;0
idiocy;idiotia;0;1;1;0;1;0;0;1;0;0
idiom;idioma;0;0;0;0;0;0;0;0;0;0
idiomatic;idiomático;0;0;0;0;0;0;0;0;0;0
idiot;idiota;0;1;0;0;1;0;0;0;0;0
idiotic;idiota;0;1;1;0;1;0;0;0;0;0
idle;inativo;0;0;0;0;0;0;0;0;0;0
idleness;ociosidade;0;0;0;0;0;0;0;0;0;0
idler;pessoa ociosa;0;1;0;0;0;0;0;0;0;0
idol;ídolo;1;0;0;0;0;0;0;0;0;0
idolatry;idolatria;0;1;0;0;1;1;0;0;0;0
igloo;iglu;0;0;0;0;0;0;0;0;0;0
igneous;ígneo;0;0;0;0;0;0;0;0;0;0
ignite;inflamar;0;0;0;0;0;0;0;0;0;0
ignition;ignição;0;0;0;0;0;0;0;0;0;0
ignorance;ignorância;0;1;0;0;0;0;0;0;0;0
ignorant;ignorante;0;1;0;0;1;0;0;0;0;0
ignore;ignorar;0;1;0;0;0;0;0;0;0;0
ilk;laia;0;0;0;0;0;0;0;0;0;0
ill;doente;0;1;1;0;1;1;0;1;0;0
illegal;ilegal;0;1;1;0;1;1;0;1;0;0
illegality;ilegalidade;0;1;1;0;1;1;0;0;0;0
illegally;ilegalmente;0;0;0;0;0;0;0;0;0;0
illegible;ilegível;0;1;0;0;0;0;0;0;0;0
illegitimate;ilegítimo;0;1;1;0;1;1;0;1;1;0
illicit;ilícito;0;1;1;0;1;1;0;0;0;0
illiterate;analfabeto;0;1;0;0;1;0;0;0;0;0
illness;doença;0;1;0;0;0;1;0;1;0;0
illogical;ilógico;0;1;0;0;0;0;0;0;0;0
illuminate;iluminar;1;0;0;1;0;0;1;0;1;0
illumination;iluminação;1;0;0;0;0;0;1;0;1;1
illuminator;iluminador;0;0;0;0;0;0;0;0;0;0
illusion;ilusão;0;1;0;0;0;0;0;0;1;0
illustrate;ilustrar;1;0;0;0;0;0;0;0;0;0
illustration;ilustração;0;0;0;0;0;0;0;0;0;0
illustrative;ilustrativo;0;0;0;0;0;0;0;0;0;0
illustrious;ilustre;1;0;0;0;0;0;0;0;0;0
image;imagem;0;0;0;0;0;0;0;0;0;0
imagery;imagens;0;0;0;0;0;0;0;0;0;0
imaginary;imaginário;0;0;0;0;0;0;0;0;0;0
imagination;imaginação;0;0;0;0;0;0;0;0;0;0
imaginative;imaginativo;1;0;0;0;0;0;0;0;0;0
imagine;imaginar;0;0;0;0;0;0;0;0;0;0
imagined;imaginado;0;0;0;0;0;0;0;0;0;0
imagining;imaginação;0;0;0;0;0;0;0;0;0;0
imam;imam;0;0;0;0;0;0;0;0;0;0
imbedded;embutida;0;0;0;0;0;0;0;0;0;0
imitate;imitar;0;0;0;0;0;0;0;0;0;0
imitated;imitado;0;1;0;0;0;0;0;0;0;0
imitation;imitação;0;1;0;0;0;0;0;0;0;0
immaculate;imaculado;1;0;0;0;0;0;1;0;0;1
immaterial;imaterial;0;0;0;0;0;0;0;0;0;0
immature;imaturo;0;1;0;1;0;0;0;0;0;0
immaturity;imaturidade;0;1;1;1;0;0;0;0;0;0
immeasurable;imensurável;0;0;0;0;0;0;0;0;0;0
immeasurably;incomensuravelmente;0;0;0;0;0;0;0;0;0;0
immediacy;urgência;0;0;0;0;0;0;0;0;1;0
immediately;imediatamente;1;1;0;1;0;0;0;0;0;0
immemorial;imemorial;0;0;0;0;0;0;0;0;0;0
immense;imenso;1;0;0;0;0;0;0;0;0;0
immerse;imergir;1;0;0;1;0;1;1;0;1;1
immersion;imersão;0;0;0;0;0;0;0;0;0;0
immigrant;imigrante;0;0;0;0;0;1;0;0;0;0
immigration;imigração;0;0;0;0;0;0;0;0;0;0
imminent;iminente;0;0;0;1;0;1;0;0;0;0
immoral;imoral;0;1;1;0;1;1;0;1;0;0
immorality;imoralidade;0;1;1;0;1;0;0;0;0;0
immortal;imortal;1;0;0;0;0;0;0;0;0;0
immortality;imortalidade;0;0;0;1;0;0;0;0;0;0
immovable;imóvel;1;1;0;0;0;0;0;0;0;1
immune;imune;0;0;0;0;0;0;0;0;0;0
immunity;imunidade;0;0;0;0;0;0;0;0;0;0
immunization;imunização;0;0;0;0;0;0;0;0;0;1
immutable;imutável;0;0;0;0;0;0;0;0;0;0
imp;diabinho;0;0;0;0;0;0;0;0;0;0
impact;impacto;0;0;0;0;0;0;0;0;0;0
impair;prejudicar;0;1;0;0;0;0;0;0;0;0
impairment;Prejuízo;0;1;0;0;0;0;0;0;0;0
impart;transmitir;1;0;0;0;0;0;0;0;0;1
impartial;imparcial;1;0;0;0;0;0;0;0;0;1
impartiality;imparcialidade;1;0;0;0;0;0;0;0;0;1
impassable;intransitável;0;1;0;0;0;0;0;0;0;0
impassioned;apaixonado;0;0;0;0;0;0;0;0;0;0
impatience;impaciência;0;1;0;0;0;0;0;0;0;0
impatient;impaciente;0;1;0;1;0;0;0;0;0;0
impeach;acusar;0;1;0;0;1;1;0;0;0;0
impeachment;impugnação;0;1;0;0;0;0;0;0;0;0
impeccable;impecável;1;0;0;0;0;0;0;0;0;1
impede;impedir;0;1;0;0;0;0;0;0;0;0
impediment;impedimento;0;0;0;0;0;0;0;0;0;0
impelled;impelido;0;0;0;0;0;0;0;0;0;0
impending;iminente;0;0;0;1;0;1;0;0;0;0
impenetrable;impenetrável;0;0;0;0;0;0;0;0;0;1
imperative;imperativo;0;0;0;0;0;0;0;0;0;0
imperceptible;imperceptível;0;0;0;0;0;0;0;0;0;0
imperfection;imperfeição;0;1;0;0;0;0;0;0;0;0
imperfectly;imperfeitamente;0;1;0;0;0;0;0;0;0;0
imperial;imperial;0;0;0;0;0;0;0;0;0;0
impermeable;impermeável;0;0;1;0;0;1;0;0;0;0
impermissible;impermissible;0;0;0;0;0;0;0;0;0;0
impersonal;impessoal;0;0;0;0;0;0;0;0;0;0
impersonate;personificar;0;1;0;0;0;0;0;0;0;0
impersonation;representação;0;1;0;0;0;0;0;0;0;0
impervious;impenetrável;1;0;0;0;0;0;0;0;0;0
impetus;ímpeto;0;0;0;0;0;0;0;0;0;0
implacable;implacável;0;1;0;0;0;0;0;0;0;0
implant;implantar;0;0;0;0;0;0;0;0;0;0
implantation;implantação;0;0;0;0;0;0;0;0;0;0
implanted;implantado;0;0;0;0;0;0;0;0;0;0
implement;implemento;0;0;0;0;0;0;0;0;0;0
implicate;implicar;0;1;1;0;0;0;0;0;0;0
implicated;implicado;0;0;0;0;0;0;0;0;0;0
implication;implicação;0;0;0;0;0;0;0;0;0;0
implied;implícita;0;0;0;0;0;0;0;0;0;0
implore;implorar;0;0;0;0;0;0;0;0;0;0
implosion;implosão;0;0;0;0;0;0;0;0;0;0
imply;implicar;0;0;0;0;0;0;0;0;0;0
impolite;descortês;0;1;0;0;1;0;0;0;0;0
import;importação;0;0;0;0;0;0;0;0;0;0
importance;importância;1;0;0;1;0;0;0;0;0;0
important;importante;1;0;0;0;0;0;0;0;0;1
importation;importação;0;0;0;0;0;0;0;0;0;0
impose;impor;0;0;0;0;0;0;0;0;0;0
imposing;imponente;0;0;0;0;0;0;0;0;0;0
imposition;imposição;0;1;0;0;0;0;0;0;0;0
impossibility;impossibilidade;0;0;0;0;0;0;0;0;0;0
impossible;impossível;0;1;0;0;0;0;0;1;0;0
impotence;impotência;0;1;1;0;0;1;0;1;0;0
impotent;impotente;0;1;0;0;0;0;0;0;0;0
impound;represar;0;1;0;0;0;0;0;0;0;0
impracticable;impraticável;0;1;0;0;0;0;0;0;0;0
impress;impressionar;1;0;0;0;0;0;0;0;0;0
impression;impressão;1;0;0;0;0;0;0;0;0;0
impressionable;impressionável;0;0;0;0;0;0;0;0;0;1
imprint;cunho;0;0;0;0;0;0;0;0;0;0
imprison;aprisionar;0;1;0;0;0;0;0;0;0;0
imprisoned;preso;0;1;1;0;1;1;0;1;0;0
imprisonment;prisão;0;1;1;0;1;1;0;1;0;0
improbable;improvável;0;0;0;0;0;0;0;0;0;0
impromptu;improvisado;0;0;0;0;0;0;0;0;0;0
impropriety;impropriedade;0;1;0;0;0;0;0;0;0;0
improve;melhorar;1;0;0;1;0;0;1;0;0;1
improved;melhorado;1;0;0;0;0;0;0;0;0;0
improvement;melhoria;1;0;0;0;0;0;1;0;0;1
improving;melhorando;1;0;0;0;0;0;0;0;0;0
improvisation;improvisação;0;0;0;0;0;0;0;0;1;0
improvise;improvisar;1;0;0;1;0;0;0;0;1;0
improvised;improvisado;0;0;0;0;0;0;0;0;0;0
imprudent;imprudente;0;1;0;0;0;0;0;1;0;0
impulse;impulso;0;0;0;0;0;0;0;0;0;0
impunity;impunidade;0;0;0;0;0;0;0;0;0;0
impure;impuro;0;1;0;0;1;0;0;0;0;0
impurity;impureza;0;1;0;0;1;0;0;0;0;0
imputation;imputação;0;1;0;0;0;0;0;0;0;0
inability;incapacidade;0;1;0;0;0;0;0;1;0;0
inaccessible;inacessível;0;1;0;0;0;0;0;0;0;0
inaccurate;impreciso;0;1;0;0;0;0;0;0;0;0
inaction;em ação;0;1;0;0;0;0;0;0;0;0
inactivate;inativar;0;0;0;0;0;0;0;0;0;0
inactivation;inativação;0;0;0;0;0;0;0;0;0;0
inactive;inativo;0;0;0;0;0;0;0;0;0;0
inactivity;inatividade;0;1;0;0;0;0;0;0;0;0
inadequacy;inadequação;0;1;0;0;0;0;0;0;0;0
inadequate;inadequado;0;1;0;0;0;0;0;1;0;0
inadmissible;inadmissível;0;1;1;0;1;0;0;0;0;0
inadvertent;inadvertido;0;0;0;0;0;0;0;0;0;0
inadvertently;inadvertidamente;0;0;0;0;0;0;0;0;0;0
inalienable;inalienável;1;0;0;0;0;0;0;0;0;0
inane;fútil;0;1;0;0;0;0;0;0;0;0
inanimate;inanimado;0;0;0;0;0;0;0;0;0;0
inapplicable;inaplicável;0;1;0;0;0;0;0;0;0;0
inappropriate;inadequado;0;1;1;0;1;0;0;1;0;0
inattention;negligência;0;1;1;0;0;0;0;0;0;0
inaudible;inaudível;0;1;0;0;0;0;0;0;0;0
inaugural;inaugural;0;0;0;1;0;0;0;0;0;0
inaugurate;inaugurar;0;0;0;0;0;0;0;0;0;0
inauguration;inauguração;1;0;0;1;0;0;1;0;0;1
inborn;inato;0;0;0;0;0;0;0;0;0;0
inbred;inato;0;0;0;0;0;0;0;0;0;0
incalculable;incalculável;0;1;0;0;0;0;0;0;0;0
incandescent;incandescente;0;0;0;0;0;0;0;0;0;0
incapable;incapaz;0;0;0;0;0;0;0;0;0;0
incapacity;incapacidade;0;1;0;0;0;0;0;0;0;0
incarceration;encarceramento;0;1;1;0;1;1;0;1;0;0
incase;em caso;0;1;1;0;1;1;0;1;0;0
incendiary;incendiário;0;1;1;0;0;1;0;0;1;0
incense;incenso;0;1;1;0;0;0;0;0;0;0
incentive;incentivo;0;0;0;0;0;0;0;0;0;0
inception;início;0;0;0;0;0;0;0;0;0;0
incessant;incessante;0;1;0;0;0;0;0;0;0;0
incessantly;incessantemente;0;0;0;0;0;0;0;0;0;0
incest;incesto;0;1;1;0;1;1;0;1;0;0
incestuous;incestuoso;0;1;0;0;1;0;0;0;0;0
inch;polegada;0;0;0;0;0;0;0;0;0;0
incidence;incidência;0;0;0;0;0;0;0;0;0;0
incident;incidente;0;0;0;0;0;0;0;0;1;0
incidentally;incidentalmente;0;0;0;0;0;0;0;0;0;0
incineration;incineração;0;1;0;0;0;0;0;0;0;0
incipient;incipiente;0;0;0;0;0;0;0;0;0;0
incision;incisão;0;0;0;0;0;0;0;0;0;0
incisive;incisivo;1;0;0;0;0;0;0;0;0;0
incite;incitar;0;1;1;1;0;1;0;0;0;0
incitement;incitamento;0;0;0;0;0;0;0;0;0;0
inclement;inclemente;0;1;0;0;0;0;0;0;0;0
inclination;inclinação;0;0;0;0;0;0;0;0;0;0
incline;inclinação;0;0;0;0;0;0;0;0;0;1
inclined;inclinado;0;0;0;0;0;0;0;0;0;0
include;incluir;1;0;0;0;0;0;0;0;0;0
included;incluído;1;0;0;0;0;0;0;0;0;0
including;Incluindo;1;0;0;0;0;0;0;0;0;0
inclusion;inclusão;0;0;0;0;0;0;0;0;0;1
inclusive;inclusivo;1;0;0;0;0;0;0;0;0;0
incognito;incógnito;0;0;0;0;0;0;0;0;0;0
incoherent;incoerente;0;1;0;0;0;0;0;0;0;0
income;renda;1;1;0;1;0;0;1;1;0;1
incoming;entrada;0;0;0;0;0;0;0;0;0;0
incompatible;incompatível;0;1;1;0;1;0;0;1;0;0
incompetence;incompetência;0;1;0;0;0;0;0;0;0;0
incompetent;incompetente;0;1;1;0;0;0;0;1;0;0
incompletely;incompletamente;0;0;0;0;0;0;0;0;0;0
incompleteness;incompletude;0;1;0;0;0;0;0;0;0;0
incomprehensible;incompreensível;0;1;0;0;0;0;0;0;0;0
inconclusive;inconsequente;0;0;0;0;0;0;0;0;0;0
incongruous;incongruente;0;1;1;0;0;0;0;0;0;0
inconsequential;sem importância;0;1;0;0;0;0;0;1;0;0
inconsiderate;inconsiderado;0;1;1;0;1;0;0;1;0;0
inconsistency;inconsistência;0;1;0;0;0;0;0;0;0;0
inconspicuous;imperceptível;0;0;0;0;0;0;0;0;0;0
incontinence;incontinência;0;0;0;0;0;0;0;0;1;0
inconvenient;inconveniente;0;1;1;0;1;0;0;1;0;0
incorporate;incorporar;0;0;0;0;0;0;0;0;0;0
incorporation;incorporação;0;0;0;0;0;0;0;0;0;0
incorrect;incorreta;0;1;0;0;0;0;0;0;0;0
increase;aumentar;1;0;0;0;0;0;0;0;0;0
increased;aumento;0;0;0;0;0;0;0;0;0;0
incredulous;incrédulo;0;1;1;0;1;0;0;0;0;0
increment;incremento;0;0;0;0;0;0;0;0;0;0
incrimination;incriminação;0;1;0;0;0;1;0;1;0;0
incubation;incubação;0;0;0;0;0;0;0;0;0;0
incubus;pesadelo;0;1;0;0;1;1;0;0;0;0
incur;incorrer em;0;1;0;0;0;0;0;0;0;0
incurable;incurável;0;1;1;0;1;1;0;1;0;0
incursion;incursão;0;1;0;0;0;1;0;0;0;0
indebted;endividado;0;0;0;0;0;0;0;0;0;0
indecency;indecência;0;0;1;0;1;0;0;0;0;0
indecent;indecente;0;1;0;0;1;0;0;0;0;0
indecision;indecisão;0;1;0;0;0;0;0;0;0;0
indecisive;indeciso;0;1;0;0;0;0;0;0;0;0
indefensible;indefensável;0;1;0;0;0;1;0;0;0;0
indelible;indelével;1;0;0;0;0;0;0;0;0;1
indemnification;indenização;0;0;0;0;0;0;0;0;0;0
indemnify;indenizar;0;1;0;0;0;0;0;0;0;0
indemnity;indenização;1;0;0;0;0;0;0;0;0;1
indent;parágrafo;0;0;0;0;0;0;0;0;0;1
indentation;entalhe;0;0;0;0;0;0;0;0;0;0
indenture;recorte;0;1;1;0;0;0;0;0;0;0
independence;independência;1;0;0;1;0;0;1;0;1;1
independent;independente;0;0;0;0;0;0;0;0;0;0
indescribable;indescritível;0;0;0;0;0;0;0;0;0;0
indestructible;indestrutível;1;0;0;0;0;0;0;0;0;1
indeterminate;indeterminado;0;1;0;0;0;0;0;0;0;0
index;índice;0;0;0;0;0;0;0;0;0;0
indicating;indicador;0;0;0;0;0;0;0;0;0;0
indication;indicação;0;0;0;0;0;0;0;0;0;0
indicative;indicativo;0;0;0;0;0;0;0;0;0;0
indicator;indicador;0;0;0;0;0;0;0;0;0;0
indice;indice;0;0;0;0;0;0;0;0;0;0
indict;acusar;0;1;1;0;0;1;0;0;0;0
indictment;acusação;0;1;0;0;0;1;0;0;0;0
indifference;indiferença;0;1;1;0;1;1;0;1;0;0
indigenous;indígena;0;0;0;0;0;0;0;0;0;0
indigent;indigente;0;1;0;0;0;0;0;1;0;0
indigestion;indigestão;0;0;0;0;0;0;0;0;0;0
indignant;indignado;0;1;1;0;0;0;0;0;0;0
indignation;indignação;0;1;1;0;1;0;0;0;0;0
indigo;índigo;0;0;0;0;0;0;0;0;0;0
indirect;indireto;0;0;0;0;0;0;0;0;0;0
indispensable;indispensável;0;0;0;0;0;0;0;0;0;0
indistinct;indistinto;0;1;0;0;0;0;0;0;0;0
indistinguishable;indistinguível;0;0;0;0;0;0;0;0;0;0
individuality;individualidade;1;0;0;0;0;0;0;0;0;0
indivisible;indivisível;0;0;0;0;0;0;0;0;0;1
indoctrination;doutrinação;0;1;1;0;0;1;0;0;0;0
indolent;indolente;0;1;0;0;0;0;0;0;0;0
indomitable;indômito;1;0;0;0;0;1;0;0;0;0
indoor;interior;0;0;0;0;0;0;0;0;0;0
induce;induzir;0;0;0;0;0;0;0;0;0;0
induced;induzido;0;0;0;0;0;0;0;0;0;0
inducement;induzimento;0;0;0;0;0;0;0;0;0;0
induction;indução;0;0;0;0;0;0;0;0;0;0
indulge;saciar;0;0;0;0;0;0;0;0;0;0
indulgence;indulgência;0;0;0;0;0;0;0;0;0;0
indulgent;indulgente;0;0;0;0;0;0;0;0;0;0
industrious;industrioso;0;0;0;0;0;0;0;0;0;0
industry;indústria;0;0;0;0;0;0;0;0;0;0
ineffable;inefável;1;0;0;0;0;0;0;0;0;0
ineffective;ineficaz;0;1;0;0;0;0;0;0;0;0
ineffectual;ineficaz;0;1;0;0;1;0;0;0;0;0
inefficiency;ineficiência;0;1;0;0;1;0;0;1;0;0
inefficient;ineficiente;0;1;0;0;0;0;0;1;0;0
inelastic;não elástico;0;0;0;0;0;0;0;0;0;0
ineligible;inelegível;0;0;0;0;0;0;0;0;0;0
inept;inepto;0;1;1;0;1;0;0;0;0;0
ineptitude;ineptidão;0;1;0;0;1;1;0;1;0;0
inequality;desigualdade;0;1;1;0;0;1;0;1;0;0
inequitable;injusto;0;1;0;0;0;0;0;0;0;0
inert;inerte;0;1;0;0;0;0;0;0;0;0
inertia;inércia;0;0;0;0;0;0;0;0;0;0
inevitable;inevitável;0;0;0;0;0;0;0;0;0;0
inexact;inexato;0;0;0;0;0;0;0;0;0;0
inexcusable;indesculpável;0;1;1;0;1;0;0;1;0;0
inexhaustible;inesgotável;0;0;0;0;0;0;0;0;0;0
inexpensive;barato;1;0;0;0;0;0;0;0;0;0
inexperience;inexperiência;0;1;0;0;0;0;0;0;0;0
inexperienced;inexperiente;0;1;0;0;0;0;0;0;0;0
inexplicable;inexplicável;0;1;0;0;0;0;0;0;1;0
infallibility;infalibilidade;0;0;0;0;0;0;0;0;0;1
infallible;infalível;1;0;0;0;0;0;0;0;0;0
infamous;infame;0;1;1;0;1;1;0;0;0;0
infamy;infâmia;0;1;0;0;0;0;0;1;0;0
infancy;infância;0;0;0;0;0;0;0;0;0;0
infant;infantil;1;0;0;1;0;1;1;0;1;0
infanticide;infanticídio;0;1;1;1;1;1;0;1;0;0
infantile;infantil;0;1;1;0;1;0;0;0;0;0
infantry;infantaria;0;0;0;0;0;0;0;0;0;0
infarct;infarto;0;1;0;0;0;1;0;0;1;0
infatuation;paixão;0;0;0;0;0;0;0;0;0;0
infeasible;infeasible;0;0;0;0;0;0;0;0;0;0
infect;infectar;0;1;0;0;1;0;0;0;0;0
infection;infecção;0;1;0;0;0;1;0;0;0;0
infectious;infeccioso;0;1;0;0;1;1;0;1;0;0
infer;inferir;0;0;0;0;0;0;0;0;0;0
inference;inferência;0;0;0;0;0;0;0;0;0;0
inferential;inferencial;0;0;0;0;0;0;0;0;0;0
inferior;inferior;0;1;0;0;0;0;0;1;0;0
inferiority;inferioridade;0;1;0;0;0;0;0;0;0;0
inferno;inferno;0;1;1;0;0;1;0;0;0;0
infertile;infértil;0;0;0;0;0;0;0;0;0;0
infertility;infertilidade;0;1;0;0;0;0;0;1;0;0
infestation;infestação;0;1;0;0;1;1;0;0;0;0
infidel;infiel;0;1;1;0;1;1;0;0;0;0
infidelity;infidelidade;0;1;1;0;1;1;0;1;0;0
infiltration;infiltração;1;1;0;0;0;0;0;0;0;0
infinite;infinito;1;0;0;0;0;0;0;0;0;0
infinitely;infinitamente;0;0;0;0;0;0;0;0;0;0
infinitesimal;infinitésimo;0;0;0;0;0;0;0;0;0;0
infinity;infinito;1;0;0;1;0;0;1;0;0;1
infirm;enfermo;0;1;0;0;0;0;0;0;0;0
infirmary;enfermaria;0;0;0;0;0;0;0;0;0;0
infirmity;enfermidade;0;1;0;0;0;1;0;0;0;0
inflammation;inflamação;0;1;0;0;0;0;0;0;0;0
inflated;inflado;0;1;0;0;0;0;0;0;0;0
inflation;inflação;0;1;0;0;0;1;0;0;0;0
inflection;inflexão;0;0;0;0;0;0;0;0;0;0
inflict;infligir;0;1;1;0;0;1;0;1;0;0
infliction;inflição;0;1;0;0;0;1;0;1;0;0
inflorescence;inflorescência;0;0;0;0;0;0;0;0;0;0
influence;influência;1;1;0;0;0;0;0;0;0;0
influential;influente;1;0;0;0;0;0;0;0;0;1
influenza;gripe;0;1;0;0;0;0;0;0;0;0
influx;afluxo;0;0;0;0;0;0;0;0;0;0
inform;informar;0;0;0;0;0;0;0;0;0;1
informal;informal;0;0;0;0;0;0;0;0;0;0
informant;informante;0;0;0;0;0;0;0;0;0;0
information;informação;1;0;0;0;0;0;0;0;0;0
informed;informado;0;0;0;0;0;0;0;0;0;0
informer;informador;0;1;0;0;0;0;0;0;0;0
infraction;infração;0;1;1;0;0;0;0;0;0;0
infrequent;infreqüente;0;0;0;0;0;0;0;0;1;0
infrequently;com pouca freqüência;0;1;0;0;0;0;0;0;0;0
infringement;violação;0;1;0;0;0;0;0;0;0;0
infuse;infundir;0;0;0;0;0;0;0;0;0;0
infused;infundido;0;0;0;0;0;0;0;0;0;0
infusion;infusão;0;0;0;0;0;0;0;0;0;0
ingenious;engenhoso;1;0;0;0;0;0;0;0;0;0
ingenuity;engenho;0;0;0;0;0;0;0;0;0;0
ingest;ingerir;0;0;0;0;0;0;0;0;0;0
ingestion;ingestão;0;0;0;0;0;0;0;0;0;0
ingot;lingote;0;0;0;0;0;0;0;0;0;0
ingrained;arraigado;0;0;0;0;0;0;0;0;0;0
ingredient;ingrediente;0;0;0;0;0;0;0;0;0;0
ingress;ingresso;0;0;0;0;0;0;0;0;0;0
inhabit;habitar;0;0;0;0;0;0;0;0;0;0
inhabitant;habitante;0;0;0;0;0;0;0;0;0;0
inhabited;habitado;0;0;0;0;0;0;0;0;0;0
inhabiting;habitante;0;0;0;0;0;0;0;0;0;0
inhalation;inalação;0;0;0;0;0;0;0;0;0;0
inhale;inalar;0;0;0;0;0;0;0;0;0;0
inherent;inerente;0;0;0;0;0;0;0;0;0;0
inherit;herdar;0;0;0;0;0;0;0;0;0;0
inheritance;herança;1;0;0;1;0;0;1;0;1;1
inhibit;inibir;0;1;1;0;1;0;0;1;0;0
inhibition;inibição;0;0;0;0;0;0;0;0;0;0
inhospitable;inóspito;0;1;0;0;0;0;0;1;0;0
inhuman;desumano;0;1;1;0;1;1;0;1;0;0
inhumanity;desumanidade;0;1;0;0;0;0;0;1;0;0
inimical;hostil;0;1;1;0;0;0;0;1;0;0
inimitable;inimitável;1;0;0;0;0;0;0;0;0;1
iniquity;iniquidade;0;1;0;0;1;0;0;0;0;0
initial;inicial;0;0;0;0;0;0;0;0;0;0
initiate;iniciar;0;0;0;0;0;0;0;0;0;0
initiated;iniciado;0;0;0;0;0;0;0;0;0;0
initiative;iniciativa;0;0;0;0;0;0;0;0;0;0
inject;injetar;0;0;0;0;0;0;0;0;0;0
injection;injeção;0;0;0;0;0;1;0;0;0;0
injunction;injunção;0;1;0;0;0;0;0;0;0;0
injure;ferir;0;1;1;0;0;1;0;1;0;0
injured;ferido;0;1;0;0;0;1;0;1;0;0
injurious;prejudicial;0;1;1;0;0;1;0;1;0;0
injury;prejuízo;0;1;1;0;0;1;0;1;0;0
injustice;injustiça;0;1;1;0;0;0;0;0;0;0
ink;tinta;0;0;0;0;0;0;0;0;0;0
inkling;pressentimento;0;0;0;0;0;0;0;0;0;0
inland;interior;0;0;0;0;0;0;0;0;0;0
inlay;incrustação;0;0;0;0;0;0;0;0;0;0
inlet;entrada;0;0;0;0;0;0;0;0;0;0
inmate;habitante;0;1;0;0;1;1;0;0;0;0
inn;Hotel;0;0;0;0;0;0;0;0;0;0
innate;inato;0;0;0;0;0;0;0;0;0;0
innermost;íntimo;0;0;0;0;0;0;0;0;0;0
innings;período de atividade;0;0;0;0;0;0;0;0;0;0
innkeeper;estalajadeiro;0;0;0;0;0;0;0;0;0;0
innocence;inocência;1;0;0;0;0;0;0;0;0;0
innocent;inocente;1;0;0;0;0;0;0;0;0;1
innocently;inocentemente;1;0;0;0;0;0;0;0;0;0
innocuous;inócuo;1;0;0;0;0;0;0;0;0;0
innovate;inovar;1;0;0;0;0;0;0;0;0;0
innovation;inovação;1;0;0;0;0;0;0;0;0;0
innuendo;sugestão;0;0;0;0;0;0;0;0;0;0
innumerable;inumerável;0;0;0;0;0;0;0;0;0;0
inoculation;inoculação;0;0;0;1;0;0;0;0;0;1
inoperative;inoperante;0;1;1;0;0;0;0;0;0;0
inordinate;desordenado;0;0;0;0;0;0;0;0;0;0
inorganic;inorgânico;0;0;0;0;0;0;0;0;0;0
inquest;inquérito;0;0;0;0;0;0;0;0;0;0
inquire;inquirir;0;0;0;0;0;0;0;0;0;0
inquirer;inquiridor;1;0;0;0;0;0;0;0;0;0
inquiring;curioso;0;0;0;0;0;0;0;0;0;0
inquiry;inquérito;1;0;0;1;0;0;0;0;0;0
inquisitive;inquisitivo;1;0;0;0;0;0;0;0;0;0
insane;insano;0;1;1;0;0;1;0;0;0;0
insanity;insanidade;0;1;1;0;1;1;0;1;0;0
inscription;inscrição;0;0;0;0;0;0;0;0;0;0
inscrutable;inescrutável;0;0;0;0;0;0;0;0;0;0
insect;inseto;0;0;0;0;0;0;0;0;0;0
insecure;inseguro;0;1;1;0;0;1;0;1;0;0
insecurity;insegurança;0;1;0;0;0;1;0;0;0;0
inseparable;inseparável;1;0;0;0;0;0;1;0;0;1
insert;inserir;0;0;0;0;0;0;0;0;0;0
inserted;inserido;0;0;0;0;0;0;0;0;0;0
insertion;inserção;0;0;0;0;0;0;0;0;0;0
inside;dentro;0;0;0;0;0;0;0;0;0;0
insidious;insidioso;0;1;1;0;1;1;0;0;0;0
insight;na mira;0;0;0;0;0;0;0;0;0;0
